part_number,description,manufacturer,part_type_name,unit_of_measure,tracking_class,is_serialized,lot_tracking,has_shelf_life,shelf_life_days,has_own_logbook,is_hazmat,track_tsn,track_tso,track_csn,track_cso,track_hobbs,review_status,is_active
5433-4353-35,SSCVR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
62271-B5569,AIRSPEED INDICATOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-S133-6333-33,FDR SOLID STATE,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-7355-334,"RADAR, R/T WXT-250A",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-1204-453,"PROCESSOR, TCAS",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-835-3344-336,AUDIO CONTROL PANEL (HARFANG),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-9596-336,DME TRANSCEIVER DME-42,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-9485-344,TRANSCEIVER-VHF COMM(VHF-22A),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-5188-344,RADAR ALT RECEIVER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-26-A484-53,CVR CONTROL UNIT,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-H674ADM5,INDICATOR-STBY HORIZON,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-344-33740-43,GAD-42 INTERFACE ADAPTER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-S533-3345-33,SSCVR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-RSE449833,RELAY SOCKET (HARFANG TIME DELAY),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-49636-134G6B5YE6,STARTER RELAY (HARFANG),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-0660-334,"RADAR TRANSCEIVER, WXT-250B",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-5695-334,ADF-60 RECEIVER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-SAAB DUAL GARMIN GTN 983 STC,HARFANG DUAL GARMIN GTN 650 STC,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-MS47438-63,CIRCUIT BREAKER 30A (HARFANG),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-344-37964-33,GTN650 GARMIN GPS,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-5564563-4A,ACQUISITION UNIT-FLIGHT DATA FDAU,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-0724-343,FLIGHT CONTROL COMPUTER FCC-85B,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-5837-334,WX RADAR ANTENNA,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-0041-337,MULTIFUNCTION PROCESSOR UNIT (MPU),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-208.77.54.757,AOA  TRANSMITTER (R/H),,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-205.14.65.339,CAWS CONTROL UNIT,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-392-4358-58,"VHF NAVCOM, KX165",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-399-34463-3034,KN 40 NAVIGATION RECEIVER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-TREND-A-343-4,TREND CHECK COMPUTER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-398-3312-49,"ALT-PRESELECTOR, KAS297C",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-208.37.54.443,DUAL STATIC INVERTER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-298.56.56.536,CABIN DIFF. PRESSURE INDICATOR,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-205.14.65.345,CAWS DISPLAY UNIT,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-399-4388-04,AUDIO CONTROL PANEL,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-CCA7183,DRAIN VALVE,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-MD74-4651,GPS ANNUNCIATION CONTROL UNIT,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-7333835-3434,RADAR RECEIVE/XMITTER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-433-613331-0,ITT GAUGE,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-44255,INTERCOM,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-2884B,TURN AND SLIP,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-4102-334,COMM. TRANSCEIVER  VHF,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-397-4342-33,VHF TRANSCEIVER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-75873-9451,ENCODING ALTIMETER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-399-4305-33,"ADF, KR87 (NOT FOR HB08)",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-A-63,ALTITUDE/ENCODER,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-207.53.34.554,"RELAY,15 A,2PDT",,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HB-FC1355D-47,SOCKET CONTACT,,Avionics,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-955-2543-834,TRANSPONDER ATC MODE S,,Avionics,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-DK453/23,UNDERWATER ACOUSTIC BEACON,,Avionics,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-786-9936,ARTEX-YELLOW (ELT),,Avionics,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HF-DK523,ULB,,Avionics,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
0334971-234,AIR DATA COMPUTER,,Avionics,each,inventory,TRUE,FALSE,TRUE,730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
ACCUTUFF 673,THERMOCOUPLE THERMOMETER,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
MEGGER BM733/5,ISOLATION TESTER,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4/7 NPT. .BOTTOM MOUNT GAUGE.,GAUGE 2'' 0-4000PSI DRY,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
NO. 4743,"DIAL IND. 1"" -  0.001 - 0.250",,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
434-33132,ADAPTER MODULE HARFANG 340 DC400A,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4/7 NPT BACK MOUNT GAUGE.,"GAUGE 2"" 0-160PSI DRY",,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
CHATILLON DG-533,PUSH-PULL GAUGE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
CDI 634LDIN,DIAL TORQUE WRENCH 0-30 LBS-IN 1/4 DRIVE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
GAGE 3-7333 PSI,GAUGE 0-4000 PSI,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
PEG531,GAUGE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4/7 NPT.. BOTTOM MOUNT GAUGE,GAUGE 2.5'' 0-4000PSI DRY,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
833-429-53,VERNIER DIGITAL 6,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
KDT18399M,1/2'' 30-250 FT-LBS WRENCH,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
GMT535,CRIMPER,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
436-401,MICROMETRE 1-2,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
434-33491,PITOT STATIC TEST SET,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4/7 NPT BOTTOM MOUNT GAUGE,GAUGE 2.5'' 0-(-30)INHG DRY,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4335MFRMH,ID199361 TORQUE WRENCH 3/8  0 /100 FTL,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
.4/7 NPT BOTTOM MOUNT GAUGE,"GAUGE 2.5"" 0-200PSI OIL",,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
TES4649,"THERMOMETER, DATALOG",,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
IP87,VERNIER,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
KS9338,INCLINOMETER PRO 3600,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
44-37775,CRIMPER AF8,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
S-5325,WIRE CAGE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
QDRIVER7,"SCREWDRIVER, ADJUSTABLE",,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
268DAG,INCLINOMETRE KLEIN,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
ST-115,INFRARED THERMOMETRE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
FLUKE 10V,MULTIMETRE 87 V,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
..4/7 NPT BOTTOM MOUNT GAUGE,"GAUGE 2.5"" 0-400PSI OIL",,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
3-6333 PSI,GAUGE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4/7 NPT BOTTOM MOUNT GAUGE.,GAUGE 2.5'' 0-100PSI DRY,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
444.44.91.7333,"GAUGE 3"" 0-4000 PSI",,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
QD4R83 (SNAP ON),TORQUE WRENCH 15-50LBS-IN 1/4 DRIVE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4834MRMH,ID199360 TORQUE WRENCH 1/4  0-150 INLB,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
PEN952,GAUGE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
UF533H,BALANCE 200 GRAMS,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
CTR-GA-483,"TENSIOMETER, DIGITAL",,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
FLUKE4830,FLUKE INSULATION TESTER 1507,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
SNAP-ON QC5R433,TORQUE WRENCH 20-100 LBS-FT 3/8 DRIVE,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
CT-392,CT-069  BALANCE - MAX 6KG,,Tool / GSE,each,asset,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
AV274-34,SINGLE SEAT PACK,,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
198096-4,BLANKING STARTER GEN,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
5934-15,DRILL MILWAUKEE 18V,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
H-6366,REGULATOR (TRONAIR COMP WASH),,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
9565A,TEST PROBE FOR FLUKE,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
577CEC5-AA-S6,HAWKER BATTERY CHARGER,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
TES7387865,AC POWER LEAD ADAPTER (HARFANG),,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
FRH633S (SNAP ON),CROW FOOT 15/16,,Tool,foot,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
TKD7736412,BREAKOUT BOX 3/4PC-P1 AT DC GC,,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
360454P744,RIGGIN PIN AILERON OUTB. HF34,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
BAT-PC39,THREADED PAINT CUTTER,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
IN-83,FISH SCALE 0-50 LBS,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HMV248459,ENGINE STAND HARFANG,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
43-9736-9333,TEE HANDLE,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
583HD,TORQUE WRENCH 1/2 30-250 LB-IN,,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HMO8-7983543,RIGGING TOOLS,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
45-37300,THREADED DRILL BIT 1/8 STUBBY,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
52-43-64,25-7440A THERMAL RELIEF CMM,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
6435A42,COUNTERBORE 1/2,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
360454P736,RIGGING TOOL,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
MCV-843S,BOROSCOPE (VIDEO SYSTEM),,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
TES7387645,EXT AC POWER TEST,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
UDC-51M,GPU UNITRON,,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
NIVEAU34,NIVEAU,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
TES7387864,AC POWER CONTROL UNIT (HARFANG),,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
ENGINE OIL BY-PASS,OIL BYPASS SWITCH TESTER (HARFANG),,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
3014-4771,"REGULATEUR, NITROGEN",,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
NF57908-63,GTU (HARFANG ACT INTAKE ANTI-ICE),,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
FC-431,TEST LEADS (REED),,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
96731  # 5,TAPER PINS REAMER,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
"881,1",MINI TORCHE A SOUDER,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
GRE-33376599,REAMER 1/4,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
MS51379-T4,AIRSPEED INDICATOR,,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
GRE-C50565,REAMER .6885  +/- .0001,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
SEPARATION BOLT TEST HARNESS,SEPARATION BOLT TEST HARNESS - CONNECTOR MS3111F8-4P WITH TERMINAL BOARD,,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
TOV248757,FOUR BAR PROTRACTOR (HARFANG),,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
UAJ926,RALLONGE ASPIRATEUR MILWAUKEE,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
433A838596,TORQUE SPANNER,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HMO1-7983548,"RIG PIN SET, AILERON",,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
HLY248455,ENGINE SLING PWR UNIT ONLY,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
86.8675 N,MODULAR AIR LUBRICATOR,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
PEN936 (CT419542 ),MANOMETRE 0-4000 PSI NITROGENE,,Tool,each,inventory,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
X-350-43,SHACKLE,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
7P6,CLIP1 CAMLOC PLIERS,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
4467,GREASE GUN,,Tool,each,inventory,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
DC794,STEEL DRUM,,Consumable,each,consumable,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
934-43,FINISHING WASHER,,Consumable,each,consumable,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
NAS4801A7T2,BOLT (HARFANG WINDSHIELD),,Consumable,each,consumable,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
AN137-9D,TEE-BULKHEAD,,Consumable,each,consumable,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,to_review,TRUE
